customer_id,CustomerEducation,CustomerCategory
CUST000810,Graduate,Corporate
CUST000811,Doctorate,Corporate
CUST000812,Postgraduate,Corporate
CUST000813,Graduate,Corporate
CUST000814,Undergraduate,Corporate
CUST000815,Graduate,Corporate
CUST000816,Doctorate,Corporate
CUST000817,Undergraduate,Corporate
CUST000818,Postgraduate,Corporate
CUST000819,Doctorate,Corporate
CUST000820,Graduate,Corporate
CUST000821,Postgraduate,Corporate
CUST000822,Graduate,Corporate
CUST000823,Graduate,Corporate
CUST000824,Undergraduate,Corporate
CUST000825,Undergraduate,Corporate
CUST000826,Doctorate,Corporate
CUST000827,Postgraduate,Corporate
CUST000828,Postgraduate,Corporate
CUST000829,Doctorate,Corporate
CUST000830,Undergraduate,Corporate
CUST000831,Postgraduate,Corporate
CUST000832,Postgraduate,Corporate
CUST000833,Postgraduate,Corporate
CUST000834,Postgraduate,Corporate
CUST000835,Postgraduate,Corporate
CUST000836,Undergraduate,Corporate
CUST000837,Doctorate,Corporate
CUST000838,Postgraduate,Corporate
CUST000839,Postgraduate,Corporate
CUST000840,Postgraduate,Corporate
CUST000841,Graduate,Corporate
CUST000842,Graduate,Corporate
CUST000843,Postgraduate,Corporate
CUST000844,Undergraduate,Corporate
CUST000845,Undergraduate,Corporate
CUST000846,Graduate,Corporate
CUST000847,Graduate,Corporate
CUST000848,Postgraduate,Corporate
CUST000849,Postgraduate,Corporate
CUST000850,Graduate,Corporate
CUST000851,Undergraduate,Corporate
CUST000852,Undergraduate,Corporate
CUST000853,Graduate,Corporate
CUST000854,Undergraduate,Corporate
CUST000855,Graduate,Corporate
CUST000856,Graduate,Corporate
CUST000857,Undergraduate,Corporate
CUST000858,Postgraduate,Corporate
CUST000859,Undergraduate,Corporate
CUST000860,Undergraduate,Corporate
CUST000861,Graduate,Corporate
CUST000862,Postgraduate,Corporate
CUST000863,Undergraduate,Corporate
CUST000864,Graduate,Corporate
CUST000865,Doctorate,Corporate
CUST000866,Postgraduate,Corporate
CUST000867,Postgraduate,Corporate
CUST000868,Undergraduate,Corporate
CUST000869,Doctorate,Corporate
CUST000870,Graduate,Corporate
CUST000871,Postgraduate,Corporate
CUST000872,Doctorate,Corporate
CUST000873,Graduate,Corporate
CUST000874,Graduate,Corporate
CUST000875,Doctorate,Corporate
CUST000876,Graduate,Corporate
CUST000877,Postgraduate,Corporate
CUST000878,Doctorate,Corporate
CUST000879,Undergraduate,Corporate
CUST000880,Graduate,Corporate
CUST000881,Graduate,Corporate
CUST000882,Postgraduate,Corporate
CUST000883,Undergraduate,Corporate
CUST000884,Postgraduate,Corporate
CUST000885,Doctorate,Corporate
CUST000886,Graduate,Corporate
CUST000887,Doctorate,Corporate
CUST000888,Graduate,Corporate
CUST000889,Doctorate,Corporate
CUST000890,Doctorate,Corporate
CUST000891,Graduate,Corporate
CUST000892,Postgraduate,Corporate
CUST000893,Doctorate,Corporate
CUST000894,Doctorate,Corporate
CUST000895,Doctorate,Corporate
CUST000896,Graduate,Corporate
CUST000897,Undergraduate,Corporate
CUST000898,Graduate,Corporate
CUST000899,Postgraduate,Corporate
CUST000900,Postgraduate,Corporate
CUST000901,Graduate,Corporate
CUST000902,Undergraduate,Corporate
CUST000903,Undergraduate,Corporate
CUST000904,Undergraduate,Corporate
CUST000905,Doctorate,Corporate
CUST000906,Undergraduate,Corporate
CUST000907,Postgraduate,Corporate
CUST000908,Postgraduate,Corporate
CUST000909,Postgraduate,Corporate
CUST000910,Doctorate,Corporate
CUST000911,Postgraduate,Corporate
CUST000912,Postgraduate,Corporate
CUST000913,Undergraduate,Corporate
CUST000914,Graduate,Corporate
CUST000915,Undergraduate,Corporate
CUST000916,Doctorate,Corporate
CUST000917,Postgraduate,Corporate
CUST000918,Graduate,Corporate
CUST000919,Doctorate,Corporate
CUST000920,Doctorate,Corporate
CUST000921,Postgraduate,Corporate
CUST000922,Doctorate,Corporate
CUST000923,Doctorate,Corporate
CUST000924,Undergraduate,Corporate
CUST000925,Graduate,Corporate
CUST000926,Doctorate,Corporate
CUST000927,Graduate,Corporate
CUST000928,Graduate,Corporate
CUST000929,Undergraduate,Corporate
CUST000930,Graduate,Corporate
CUST000931,Undergraduate,Corporate
CUST000932,Doctorate,Corporate
CUST000933,Postgraduate,Corporate
CUST000934,Doctorate,Corporate
CUST000935,Postgraduate,Corporate
CUST000936,Undergraduate,Corporate
CUST000937,Doctorate,Corporate
CUST000938,Graduate,Corporate
CUST000939,Postgraduate,Corporate
CUST000940,Graduate,Corporate
CUST000941,Undergraduate,Corporate
CUST000942,Undergraduate,Corporate
CUST000943,Doctorate,Corporate
CUST000944,Doctorate,Corporate
CUST000945,Undergraduate,Corporate
CUST000946,Graduate,Corporate
CUST000947,Undergraduate,Corporate
CUST000948,Undergraduate,Corporate
CUST000949,Postgraduate,Corporate
CUST000950,Postgraduate,Corporate
CUST000951,Doctorate,Corporate
CUST000952,Undergraduate,Corporate
CUST000953,Postgraduate,Corporate
CUST000954,Graduate,Corporate
CUST000955,Postgraduate,Corporate
CUST000956,Undergraduate,Corporate
CUST000957,Doctorate,Corporate
CUST000958,Graduate,Corporate
CUST000959,Doctorate,Corporate
CUST000960,Graduate,Corporate
CUST000961,Doctorate,Corporate
CUST000962,Graduate,Corporate
CUST000963,Undergraduate,Corporate
CUST000964,Doctorate,Corporate
CUST000965,Undergraduate,Corporate
CUST000966,Doctorate,Corporate
CUST000967,Graduate,Corporate
CUST000968,Doctorate,Corporate
CUST000969,Postgraduate,Corporate
CUST000970,Undergraduate,Corporate
CUST000971,Postgraduate,Corporate
CUST000972,Undergraduate,Corporate
CUST000973,Undergraduate,Corporate
CUST000974,Graduate,Corporate
CUST000975,Doctorate,Corporate
CUST000976,Postgraduate,Corporate
CUST000977,Doctorate,Corporate
CUST000978,Graduate,Corporate
CUST000979,Doctorate,Corporate
CUST000980,Graduate,Corporate
CUST000981,Postgraduate,Corporate
CUST000982,Postgraduate,Corporate
CUST000983,Graduate,Corporate
CUST000984,Doctorate,Corporate
CUST000985,Doctorate,Corporate
CUST000986,Postgraduate,Corporate
CUST000987,Doctorate,Corporate
CUST000988,Undergraduate,Corporate
CUST000989,Postgraduate,Corporate
CUST000990,Postgraduate,Corporate
CUST000991,Undergraduate,Corporate
CUST000992,Doctorate,Corporate
CUST000993,Postgraduate,Corporate
CUST000994,Graduate,Corporate
CUST000995,Doctorate,Corporate
CUST000996,Undergraduate,Corporate
CUST000997,Undergraduate,Corporate
CUST000998,Doctorate,Corporate
CUST000999,Graduate,Corporate
CUST001000,Doctorate,Corporate
CUST001001,Graduate,Corporate
CUST001002,Undergraduate,Corporate
CUST001003,Postgraduate,Corporate
CUST001004,Postgraduate,Corporate
CUST001005,Undergraduate,Corporate
CUST001006,Doctorate,Corporate
CUST001007,Doctorate,Corporate
CUST001008,Undergraduate,Corporate
CUST001009,Doctorate,Corporate
CUST001010,Undergraduate,Corporate
CUST001011,Graduate,Corporate
CUST001012,Postgraduate,Corporate
CUST001013,Postgraduate,Corporate
CUST001014,Graduate,Corporate
CUST001015,Doctorate,Corporate
CUST001016,Doctorate,Corporate
CUST001017,Doctorate,Corporate
CUST001018,Doctorate,Corporate
CUST001019,Postgraduate,Corporate
CUST001020,Undergraduate,Corporate
CUST001021,Postgraduate,Corporate
CUST001022,Graduate,Corporate
CUST001023,Postgraduate,Corporate
CUST001024,Undergraduate,Corporate
CUST001025,Postgraduate,Corporate
CUST001026,Undergraduate,Corporate
CUST001027,Doctorate,Corporate
CUST001028,Undergraduate,Corporate
CUST001029,Graduate,Corporate
CUST001030,Undergraduate,Corporate
CUST001031,Undergraduate,Corporate
CUST001032,Doctorate,Corporate
CUST001033,Postgraduate,Corporate
CUST001034,Doctorate,Corporate
CUST001035,Undergraduate,Corporate
CUST001036,Doctorate,Corporate
CUST001037,Undergraduate,Corporate
CUST001038,Postgraduate,Corporate
CUST001039,Doctorate,Corporate
CUST001040,Graduate,Corporate
CUST001041,Graduate,Corporate
CUST001042,Graduate,Corporate
CUST001043,Undergraduate,Corporate
CUST001044,Graduate,Corporate
CUST001045,Graduate,Corporate
CUST001046,Undergraduate,Corporate
CUST001047,Undergraduate,Corporate
CUST001048,Doctorate,Corporate
CUST001049,Doctorate,Corporate
CUST001050,Doctorate,Corporate
CUST001051,Postgraduate,Corporate
CUST001052,Doctorate,Corporate
CUST001053,Doctorate,Corporate
CUST001054,Postgraduate,Corporate
CUST001055,Postgraduate,Corporate
CUST001056,Doctorate,Corporate
CUST001057,Postgraduate,Corporate
CUST001058,Doctorate,Corporate
CUST001059,Doctorate,Corporate
CUST001060,Doctorate,Corporate
CUST001061,Graduate,Corporate
CUST001062,Doctorate,Corporate
CUST001063,Doctorate,Corporate
CUST001064,Undergraduate,Corporate
CUST001065,Undergraduate,Corporate
CUST001066,Postgraduate,Corporate
CUST001067,Undergraduate,Corporate
CUST001068,Doctorate,Corporate
CUST001069,Doctorate,Corporate
CUST001070,Undergraduate,Corporate
CUST001071,Postgraduate,Corporate
CUST001072,Undergraduate,Corporate
CUST001073,Undergraduate,Corporate
CUST001074,Doctorate,Corporate
CUST001075,Undergraduate,Corporate
CUST001076,Doctorate,Corporate
CUST001077,Doctorate,Corporate
CUST001078,Undergraduate,Corporate
CUST001079,Undergraduate,Corporate
CUST001080,Undergraduate,Corporate
CUST001081,Graduate,Corporate
CUST001082,Doctorate,Corporate
CUST001083,Undergraduate,Corporate
CUST001084,Postgraduate,Corporate
CUST001085,Graduate,Corporate
CUST001086,Undergraduate,Corporate
CUST001087,Graduate,Corporate
CUST001088,Doctorate,Corporate
CUST001089,Graduate,Corporate
CUST001090,Graduate,Corporate
CUST001091,Undergraduate,Corporate
CUST001092,Undergraduate,Corporate
CUST001093,Graduate,Corporate
CUST001094,Undergraduate,Corporate
CUST001095,Undergraduate,Corporate
CUST001096,Doctorate,Corporate
CUST001097,Postgraduate,Corporate
CUST001098,Graduate,Corporate
CUST001099,Postgraduate,Corporate
CUST001100,Graduate,Corporate
CUST001101,Undergraduate,Corporate
CUST001102,Undergraduate,Corporate
CUST001103,Undergraduate,Corporate
CUST001104,Postgraduate,Corporate
CUST001105,Graduate,Corporate
CUST001106,Undergraduate,Corporate
CUST001107,Postgraduate,Corporate
CUST001108,Postgraduate,Corporate
CUST001109,Postgraduate,Corporate
CUST001110,Postgraduate,Corporate
CUST001111,Graduate,Corporate
CUST001112,Postgraduate,Corporate
CUST001113,Doctorate,Corporate
CUST001114,Postgraduate,Corporate
CUST001115,Undergraduate,Corporate
CUST001116,Undergraduate,Corporate
CUST001117,Postgraduate,Corporate
CUST001118,Graduate,Corporate
CUST001119,Graduate,Corporate
CUST001120,Graduate,Corporate
CUST001121,Postgraduate,Corporate
CUST001122,Undergraduate,Corporate
CUST001123,Undergraduate,Corporate
CUST001124,Doctorate,Corporate
CUST001125,Graduate,Corporate
CUST001126,Doctorate,Corporate
CUST001127,Doctorate,Corporate
CUST001128,Doctorate,Corporate
CUST001129,Doctorate,Corporate
CUST001130,Postgraduate,Corporate
CUST001131,Postgraduate,Corporate
CUST001132,Undergraduate,Corporate
CUST001133,Undergraduate,Corporate
CUST001134,Doctorate,Corporate
CUST001135,Graduate,Corporate
CUST001136,Doctorate,Corporate
CUST001137,Postgraduate,Corporate
CUST001138,Graduate,Corporate
CUST001139,Undergraduate,Corporate
CUST001140,Doctorate,Corporate
CUST001141,Postgraduate,Corporate
CUST001142,Undergraduate,Corporate
CUST001143,Undergraduate,Corporate
CUST001144,Undergraduate,Corporate
CUST001145,Postgraduate,Corporate
CUST001146,Undergraduate,Corporate
CUST001147,Undergraduate,Corporate
CUST001148,Postgraduate,Corporate
CUST001149,Doctorate,Corporate
CUST001150,Graduate,Corporate
CUST001151,Graduate,Corporate
CUST001152,Undergraduate,Corporate
CUST001153,Doctorate,Corporate
CUST001154,Undergraduate,Corporate
CUST001155,Postgraduate,Corporate
CUST001156,Undergraduate,Corporate
CUST001157,Doctorate,Corporate
CUST001158,Doctorate,Corporate
CUST001159,Postgraduate,Corporate
CUST001160,Doctorate,Corporate
CUST001161,Graduate,Corporate
CUST001162,Graduate,Corporate
CUST001163,Postgraduate,Corporate
CUST001164,Graduate,Corporate
CUST001165,Undergraduate,Corporate
CUST001166,Undergraduate,Corporate
CUST001167,Postgraduate,Corporate
CUST001168,Doctorate,Corporate
CUST001169,Graduate,Corporate
CUST001170,Doctorate,Corporate
CUST001171,Graduate,Corporate
CUST001172,Postgraduate,Corporate
CUST001173,Graduate,Corporate
CUST001174,Undergraduate,Corporate
CUST001175,Undergraduate,Corporate
CUST001176,Doctorate,Corporate
CUST001177,Doctorate,Corporate
CUST001178,Undergraduate,Corporate
CUST001179,Undergraduate,Corporate
CUST001180,Postgraduate,Corporate
CUST001181,Postgraduate,Corporate
CUST001182,Doctorate,Corporate
CUST001183,Doctorate,Corporate
CUST001184,Doctorate,Corporate
CUST001185,Postgraduate,Corporate
CUST001186,Doctorate,Corporate
CUST001187,Undergraduate,Corporate
CUST001188,Undergraduate,Corporate
CUST001189,Postgraduate,Corporate
CUST001190,Doctorate,Corporate
CUST001191,Graduate,Corporate
CUST001192,Postgraduate,Corporate
CUST001193,Postgraduate,Corporate
CUST001194,Doctorate,Corporate
CUST001195,Graduate,Corporate
CUST001196,Doctorate,Corporate
CUST001197,Undergraduate,Corporate
CUST001198,Postgraduate,Corporate
CUST001199,Undergraduate,Corporate
CUST001200,Graduate,Corporate
CUST001201,Undergraduate,Corporate
CUST001202,Undergraduate,Corporate
CUST001203,Doctorate,Corporate
CUST001204,Undergraduate,Corporate
CUST001205,Undergraduate,Corporate
CUST001206,Postgraduate,Corporate
CUST001207,Doctorate,Corporate
CUST001208,Undergraduate,Corporate
CUST001209,Postgraduate,Corporate
CUST001210,Graduate,Corporate
CUST001211,Postgraduate,Corporate
CUST001212,Doctorate,Corporate
CUST001213,Graduate,Corporate
CUST001214,Doctorate,Corporate
CUST001215,Doctorate,Corporate
CUST001216,Postgraduate,Corporate
CUST001217,Undergraduate,Corporate
CUST001218,Doctorate,Corporate
CUST001219,Postgraduate,Corporate
CUST001220,Doctorate,Corporate
CUST001221,Doctorate,Corporate
CUST001222,Graduate,Corporate
CUST001223,Postgraduate,Corporate
CUST001224,Undergraduate,Corporate
CUST001225,Undergraduate,Corporate
CUST001226,Doctorate,Corporate
CUST001227,Postgraduate,Corporate
CUST001228,Graduate,Corporate
CUST001229,Postgraduate,Corporate
CUST001230,Postgraduate,Corporate
CUST001231,Doctorate,Corporate
CUST001232,Postgraduate,Corporate
CUST001233,Undergraduate,Corporate
CUST001234,Postgraduate,Corporate
CUST001235,Doctorate,Corporate
CUST001236,Postgraduate,Corporate
CUST001237,Postgraduate,Corporate
CUST001238,Postgraduate,Corporate
CUST001239,Postgraduate,Corporate
CUST001240,Undergraduate,Corporate
CUST001241,Undergraduate,Corporate
CUST001242,Postgraduate,Corporate
CUST001243,Undergraduate,Corporate
CUST001244,Postgraduate,Corporate
CUST001245,Undergraduate,Corporate
CUST001246,Postgraduate,Corporate
CUST001247,Undergraduate,Corporate
CUST001248,Doctorate,Corporate
CUST001249,Undergraduate,Corporate
CUST001250,Doctorate,Corporate
CUST001251,Doctorate,Corporate
CUST001252,Graduate,Corporate
CUST001253,Undergraduate,Corporate
CUST001254,Postgraduate,Corporate
CUST001255,Undergraduate,Corporate
CUST001256,Doctorate,Corporate
CUST001257,Undergraduate,Corporate
CUST001258,Doctorate,Corporate
CUST001259,Undergraduate,Corporate
CUST001260,Doctorate,Corporate
CUST001261,Undergraduate,Corporate
CUST001262,Undergraduate,Corporate
CUST001263,Postgraduate,Corporate
CUST001264,Doctorate,Corporate
CUST001265,Graduate,Corporate
CUST001266,Doctorate,Corporate
CUST001267,Doctorate,Corporate
CUST001268,Postgraduate,Corporate
CUST001269,Undergraduate,Corporate
CUST001270,Doctorate,Corporate
CUST001271,Postgraduate,Corporate
CUST001272,Doctorate,Corporate
CUST001273,Undergraduate,Corporate
CUST001274,Doctorate,Corporate
CUST001275,Undergraduate,Corporate
CUST001276,Doctorate,Corporate
CUST001277,Graduate,Corporate
CUST001278,Postgraduate,Corporate
CUST001279,Graduate,Corporate
CUST001280,Graduate,Corporate
CUST001281,Graduate,Corporate
CUST001282,Doctorate,Corporate
CUST001283,Doctorate,Corporate
CUST001284,Postgraduate,Corporate
CUST001285,Graduate,Corporate
CUST001286,Postgraduate,Corporate
CUST001287,Postgraduate,Corporate
CUST001288,Doctorate,Corporate
CUST001289,Doctorate,Corporate
CUST001290,Doctorate,Corporate
CUST001291,Postgraduate,Corporate
CUST001292,Postgraduate,Corporate
CUST001293,Doctorate,Corporate
CUST001294,Doctorate,Corporate
CUST001295,Doctorate,Corporate
CUST001296,Undergraduate,Corporate
CUST001297,Undergraduate,Corporate
CUST001298,Undergraduate,Corporate
CUST001299,Postgraduate,Corporate
CUST001300,Postgraduate,Corporate
CUST001301,Doctorate,Corporate
CUST001302,Undergraduate,Corporate
CUST001303,Doctorate,Corporate
CUST001304,Graduate,Corporate
CUST001305,Doctorate,Corporate
CUST001306,Undergraduate,Corporate
CUST001307,Doctorate,Corporate
CUST001308,Postgraduate,Corporate
CUST001309,Doctorate,Corporate
CUST001310,Doctorate,Corporate
CUST001311,Undergraduate,Corporate
CUST001312,Doctorate,Corporate
CUST001313,Postgraduate,Corporate
CUST001314,Doctorate,Corporate
CUST001315,Undergraduate,Corporate
CUST001316,Undergraduate,Corporate
CUST001317,Doctorate,Corporate
CUST001318,Graduate,Corporate
CUST001319,Postgraduate,Corporate
CUST001320,Undergraduate,Corporate
CUST001321,Postgraduate,Corporate
CUST001322,Undergraduate,Corporate
CUST001323,Postgraduate,Corporate
CUST001324,Graduate,Corporate
CUST001325,Undergraduate,Corporate
CUST001326,Doctorate,Corporate
CUST001327,Undergraduate,Corporate
CUST001328,Graduate,Corporate
CUST001329,Postgraduate,Corporate
CUST001330,Postgraduate,Corporate
CUST001331,Doctorate,Corporate
CUST001332,Doctorate,Corporate
CUST001333,Postgraduate,Corporate
CUST001334,Doctorate,Corporate
CUST001335,Undergraduate,Corporate
CUST001336,Doctorate,Corporate
CUST001337,Undergraduate,Corporate
CUST001338,Undergraduate,Corporate
CUST001339,Undergraduate,Corporate
CUST001340,Graduate,Corporate
CUST001341,Undergraduate,Corporate
CUST001342,Postgraduate,Corporate
CUST001343,Postgraduate,Corporate
CUST001344,Postgraduate,Corporate
CUST001345,Doctorate,Corporate
CUST001346,Graduate,Corporate
CUST001347,Undergraduate,Corporate
CUST001348,Undergraduate,Corporate
CUST001349,Postgraduate,Corporate
CUST001350,Graduate,Corporate
CUST001351,Postgraduate,Corporate
CUST001352,Doctorate,Corporate
CUST001353,Postgraduate,Corporate
CUST001354,Undergraduate,Corporate
CUST001355,Doctorate,Corporate
CUST001356,Graduate,Corporate
CUST001357,Graduate,Corporate
CUST001358,Undergraduate,Corporate
CUST001359,Undergraduate,Corporate
CUST001360,Doctorate,Corporate
CUST001361,Doctorate,Corporate
CUST001362,Undergraduate,Corporate
CUST001363,Graduate,Corporate
CUST001364,Graduate,Corporate
CUST001365,Undergraduate,Corporate
CUST001366,Undergraduate,Corporate
CUST001367,Graduate,Corporate
CUST001368,Undergraduate,Corporate
CUST001369,Undergraduate,Corporate
CUST001370,Graduate,Corporate
CUST001371,Postgraduate,Corporate
CUST001372,Doctorate,Corporate
CUST001373,Graduate,Corporate
CUST001374,Doctorate,Corporate
CUST001375,Postgraduate,Corporate
CUST001376,Undergraduate,Corporate
CUST001377,Graduate,Corporate
CUST001378,Graduate,Corporate
CUST001379,Undergraduate,Corporate
CUST001380,Undergraduate,Corporate
